Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""The minimum amount is USD1.00.""]), 5, OPTIONAL)",,,,2024-03-06 09:44:57,2024-03-06 09:44:57,0.092s,PASSED
takeScreenshot(),,,,2024-03-06 09:44:57,2024-03-06 09:44:58,0.419s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.EditText _Amount to Received""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:44:58,2024-03-06 09:44:59,1.344s,PASSED
delay(10),,,,2024-03-06 09:44:59,2024-03-06 09:45:09,10.019s,PASSED
"digits4 = ""0000000000""",,,,2024-03-06 09:45:09,2024-03-06 09:45:09,0.002s,PASSED
currency_Numpad(digits4),,,,2024-03-06 09:45:09,2024-03-06 09:45:09,0.002s,PASSED
digit_length = digits.length(),,,,2024-03-06 09:45:09,2024-03-06 09:45:09,0.000s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-03-06 09:45:09,2024-03-06 09:46:00,51.122s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-03-06 09:46:00,2024-03-06 09:46:05,5.078s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reach the max value: USD1,000,000.00""]), 5, OPTIONAL)",,,,2024-03-06 09:46:05,2024-03-06 09:46:06,0.142s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reach the max value: USD1,000,000.00""]), 5, OPTIONAL)",,,,2024-03-06 09:46:06,2024-03-06 09:46:06,0.092s,PASSED
takeScreenshot(),,,,2024-03-06 09:46:06,2024-03-06 09:46:06,0.417s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 1 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:06,2024-03-06 09:46:06,0.154s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/BackButton_MarketOrder""), 5, CONTINUE_ON_FAILURE)",,Verify The Market Order Page,,2024-03-06 09:46:06,2024-03-06 09:46:06,0.088s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/CancelButtone_MarketOrder""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:06,2024-03-06 09:46:06,0.066s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 1 of 2""]), 5, CONTINUE_ON_FAILURE)",,TC002,,2024-03-06 09:46:06,2024-03-06 09:46:06,0.072s,PASSED
"verifyElementExist(findTestObject(""Market Order Page/android.widget.TextView - Im converting""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:06,2024-03-06 09:46:07,0.076s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:07,2024-03-06 09:46:07,0.067s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Select currency""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:07,2024-03-06 09:46:12,5.087s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Next""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:12,2024-03-06 09:46:17,5.202s,FAILED
"comment(""TC034"")",,TC034 - Validate the ccy1 value is default to the account chose by the user,,2024-03-06 09:46:17,2024-03-06 09:46:17,0.006s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:17,2024-03-06 09:46:17,0.135s,PASSED
takeScreenshot(),,,,2024-03-06 09:46:17,2024-03-06 09:46:17,0.377s,PASSED
"comment(""TC031"")",,TC031 - Validate the back button on Market Order page,,2024-03-06 09:46:17,2024-03-06 09:46:17,0.002s,PASSED
"tap(findTestObject(""SOW2-Market Order/BackButton_MarketOrder""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:17,2024-03-06 09:46:18,0.178s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:18,2024-03-06 09:46:19,1.206s,PASSED
takeScreenshot(),,,,2024-03-06 09:46:19,2024-03-06 09:46:19,0.594s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:19,2024-03-06 09:46:20,0.302s,PASSED
"waitForElementPresent(findTestObject(""Market Order Page/android.widget.TextView - Im converting""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:20,2024-03-06 09:46:24,3.863s,PASSED
"verifyElementExist(findTestObject(""Market Order Page/android.widget.TextView - Im converting""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:24,2024-03-06 09:46:24,0.092s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-06 09:46:24,2024-03-06 09:46:24,0.404s,PASSED
"comment(""TC032"")",,TC032 - Validate the close button on Market Order page,,2024-03-06 09:46:24,2024-03-06 09:46:24,0.001s,PASSED
"tap(findTestObject(""SOW2-Market Order/CancelButtone_MarketOrder""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:24,2024-03-06 09:46:24,0.155s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:24,2024-03-06 09:46:25,1.150s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:25,2024-03-06 09:46:25,0.099s,PASSED
takeScreenshot(),,,,2024-03-06 09:46:25,2024-03-06 09:46:26,0.538s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Market and Account Selection Validation/SOW2 - Japanese yen Verification,,,,2024-03-06 09:46:26,2024-03-06 09:53:44,7m - 17.459s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:46:26,2024-03-06 09:46:27,0.118s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,,,2024-03-06 09:46:27,2024-03-06 09:46:57,30.098s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-03-06 09:46:57,2024-03-06 09:46:57,0.001s,PASSED
else,,,,2024-03-06 09:46:57,2024-03-06 09:46:57,0.001s,PASSED
delay(5),,,,2024-03-06 09:46:57,2024-03-06 09:47:02,5.007s,PASSED
"comment(""Minimum for JPY"")",,TC052,,2024-03-06 09:47:02,2024-03-06 09:47:02,0.005s,PASSED
"utilities.Deal_Agregator.MarketOrder_FromDropdown(""JPY"")",,,,2024-03-06 09:47:02,2024-03-06 09:47:10,8.365s,PASSED
delay(15),,,,2024-03-06 09:47:10,2024-03-06 09:47:25,15.011s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:47:25,2024-03-06 09:47:26,1.021s,PASSED
delay(20),,,,2024-03-06 09:47:26,2024-03-06 09:47:46,20.015s,PASSED
"digits1 = ""1000""",,,,2024-03-06 09:47:46,2024-03-06 09:47:46,0.020s,PASSED
currency_Numpad(digits1),,,,2024-03-06 09:47:46,2024-03-06 09:47:46,0.002s,PASSED
digit_length = digits.length(),,,,2024-03-06 09:47:46,2024-03-06 09:47:46,0.003s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-03-06 09:47:46,2024-03-06 09:48:06,20.433s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-03-06 09:48:06,2024-03-06 09:48:12,5.381s,PASSED
delay(20),,,,2024-03-06 09:48:12,2024-03-06 09:48:32,20.018s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""The minimum amount is JPY1000.00.""]), 5, OPTIONAL)",,,,2024-03-06 09:48:32,2024-03-06 09:48:37,5.147s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""The minimum amount is JPY1000.00""]), 5, OPTIONAL)",,,,2024-03-06 09:48:37,2024-03-06 09:48:42,5.166s,PASSED
takeScreenshot(),,,,2024-03-06 09:48:42,2024-03-06 09:48:43,0.474s,PASSED
"comment(""Maximum for JPY"")",,,,2024-03-06 09:48:43,2024-03-06 09:48:43,0.001s,PASSED
delay(15),,,,2024-03-06 09:48:43,2024-03-06 09:48:58,15.019s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:48:58,2024-03-06 09:48:58,0.244s,PASSED
delay(20),,,,2024-03-06 09:48:58,2024-03-06 09:49:18,20.012s,PASSED
"digits1 = ""11100000000""",,,,2024-03-06 09:49:18,2024-03-06 09:49:18,0.003s,PASSED
currency_Numpad(digits1),,,,2024-03-06 09:49:18,2024-03-06 09:49:18,0.002s,PASSED
digit_length = digits.length(),,,,2024-03-06 09:49:18,2024-03-06 09:49:18,0.001s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-03-06 09:49:18,2024-03-06 09:49:25,7.220s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-03-06 09:49:25,2024-03-06 09:49:25,0.127s,PASSED
delay(20),,,,2024-03-06 09:49:25,2024-03-06 09:49:45,20.011s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reach the max value: JPY10,000,000.00""]), 5, OPTIONAL)",,,,2024-03-06 09:49:45,2024-03-06 09:49:50,5.149s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reach the max value: JPY10,000,000.00""]), 5, OPTIONAL)",,,,2024-03-06 09:49:50,2024-03-06 09:49:56,5.089s,PASSED
takeScreenshot(),,,,2024-03-06 09:49:56,2024-03-06 09:49:56,0.475s,PASSED
delay(20),,,,2024-03-06 09:49:56,2024-03-06 09:50:16,20.013s,PASSED
"utilities.Deal_Agregator.MarketOrder_FromDropdown(""MYR"")",,,,2024-03-06 09:50:16,2024-03-06 09:50:31,15.432s,PASSED
delay(20),,,,2024-03-06 09:50:31,2024-03-06 09:50:52,20.010s,PASSED
"utilities.Deal_Agregator.MarketOrder_FromDropdown(""JPY"")",,,,2024-03-06 09:50:52,2024-03-06 09:51:00,8.294s,PASSED
delay(20),,,,2024-03-06 09:51:00,2024-03-06 09:51:20,20.026s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.EditText _Amount to Received""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:51:20,2024-03-06 09:51:21,1.510s,PASSED
delay(15),,,,2024-03-06 09:51:21,2024-03-06 09:51:36,15.003s,PASSED
"digits2 = ""1""",,,,2024-03-06 09:51:36,2024-03-06 09:51:36,0.001s,PASSED
currency_Numpad(digits2),,,,2024-03-06 09:51:36,2024-03-06 09:51:36,0.001s,PASSED
digit_length = digits.length(),,,,2024-03-06 09:51:36,2024-03-06 09:51:36,0.001s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-03-06 09:51:36,2024-03-06 09:51:41,5.077s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-03-06 09:51:41,2024-03-06 09:51:49,7.472s,PASSED
delay(20),,,,2024-03-06 09:51:49,2024-03-06 09:52:09,20.027s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""The minimum amount is JPY1000.00.""]), 5, OPTIONAL)",,,,2024-03-06 09:52:09,2024-03-06 09:52:14,5.127s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""The minimum amount is JPY1000.00""]), 5, OPTIONAL)",,,,2024-03-06 09:52:14,2024-03-06 09:52:19,5.106s,PASSED
takeScreenshot(),,,,2024-03-06 09:52:19,2024-03-06 09:52:20,0.483s,PASSED
delay(20),,,,2024-03-06 09:52:20,2024-03-06 09:52:40,20.010s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.EditText _Amount to Received""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:52:40,2024-03-06 09:52:40,0.217s,PASSED
delay(15),,,,2024-03-06 09:52:40,2024-03-06 09:52:55,15.007s,PASSED
"digits2 = ""1000000000""",,,,2024-03-06 09:52:55,2024-03-06 09:52:55,0.000s,PASSED
currency_Numpad(digits2),,,,2024-03-06 09:52:55,2024-03-06 09:52:55,0.000s,PASSED
digit_length = digits.length(),,,,2024-03-06 09:52:55,2024-03-06 09:52:55,0.000s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-03-06 09:52:55,2024-03-06 09:53:03,7.634s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-03-06 09:53:03,2024-03-06 09:53:03,0.158s,PASSED
delay(20),,,,2024-03-06 09:53:03,2024-03-06 09:53:23,20.013s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reach the max value: JPY10,000,000.00""]), 5, OPTIONAL)",,,,2024-03-06 09:53:23,2024-03-06 09:53:23,0.162s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reach the max value: JPY10,000,000.00""]), 5, OPTIONAL)",,,,2024-03-06 09:53:23,2024-03-06 09:53:23,0.075s,PASSED
takeScreenshot(),,,,2024-03-06 09:53:23,2024-03-06 09:53:23,0.432s,PASSED
"tap(findTestObject(""SOW2-Market Order/CancelButtone_MarketOrder""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:53:23,2024-03-06 09:53:23,0.132s,PASSED
delay(20),,,,2024-03-06 09:53:23,2024-03-06 09:53:43,20.022s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Market and Account Selection Validation/SOW2-Account Selection Validation,,,,2024-03-06 09:53:44,2024-03-06 09:57:23,3m - 39.417s,FAILED
